Freq.	V(vi)/I(C)
4.67735141287193e+004	(1.07926790403509e+002dB,1.55750220013050e+002°)
4.78630092322633e+004	(1.07893692224981e+002dB,1.56240485490653e+002°)
4.89778819368441e+004	(1.07861846483286e+002dB,1.56723186655381e+002°)
5.01187233627267e+004	(1.07831214485084e+002dB,1.57198305300106e+002°)
5.12861383991359e+004	(1.07801758075093e+002dB,1.57665831911655e+002°)
5.24807460249767e+004	(1.07773439681139e+002dB,1.58125765281787e+002°)
5.37031796370247e+004	(1.07746222354599e+002dB,1.58578112114604e+002°)
5.49540873857619e+004	(1.07720069806351e+002dB,1.59022886632534e+002°)
5.62341325190343e+004	(1.07694946438438e+002dB,1.59460110182797e+002°)
5.75439937337151e+004	(1.07670817371571e+002dB,1.59889810846154e+002°)
5.88843655355583e+004	(1.07647648468701e+002dB,1.60312023049520e+002°)
6.02559586074351e+004	(1.07625406354822e+002dB,1.60726787183908e+002°)
6.16595001861475e+004	(1.07604058433230e+002dB,1.61134149228970e+002°)
6.30957344480186e+004	(1.07583572898425e+002dB,1.61534160385269e+002°)
6.45654229034648e+004	(1.07563918745877e+002dB,1.61926876715268e+002°)
6.60693448007589e+004	(1.07545065778851e+002dB,1.62312358793870e+002°)
6.76082975391974e+004	(1.07526984612501e+002dB,1.62690671369227e+002°)
6.91830970918929e+004	(1.07509646675442e+002dB,1.63061883034394e+002°)
7.07945784384130e+004	(1.07493024208984e+002dB,1.63426065910309e+002°)
7.24435960074982e+004	(1.07477090264229e+002dB,1.63783295340447e+002°)
7.41310241300909e+004	(1.07461818697215e+002dB,1.64133649597432e+002°)
7.58577575029175e+004	(1.07447184162294e+002dB,1.64477209601760e+002°)
7.76247116628683e+004	(1.07433162103895e+002dB,1.64814058652747e+002°)
7.94328234724272e+004	(1.07419728746869e+002dB,1.65144282171706e+002°)
8.12830516164090e+004	(1.07406861085531e+002dB,1.65467967457319e+002°)
8.31763771102661e+004	(1.07394536871593e+002dB,1.65785203453089e+002°)
8.51138038202367e+004	(1.07382734601083e+002dB,1.66096080526732e+002°)
8.70963589956071e+004	(1.07371433500412e+002dB,1.66400690261293e+002°)
8.91250938133735e+004	(1.07360613511697e+002dB,1.66699125257760e+002°)
9.12010839355899e+004	(1.07350255277461e+002dB,1.66991478948900e+002°)
9.33254300796980e+004	(1.07340340124807e+002dB,1.67277845424019e+002°)
9.54992586021425e+004	(1.07330850049176e+002dB,1.67558319264331e+002°)
9.77237220955799e+004	(1.07321767697766e+002dB,1.67832995388587e+002°)
9.99999999999988e+004	(1.07313076352715e+002dB,1.68101968908625e+002°)
1.02329299228074e+005	(1.07304759914100e+002dB,1.68365334994461e+002°)
1.04712854805089e+005	(1.07296802882838e+002dB,1.68623188748572e+002°)
1.07151930523759e+005	(1.07289190343554e+002dB,1.68875625088980e+002°)
1.09647819614317e+005	(1.07281907947457e+002dB,1.69122738640766e+002°)
1.12201845430195e+005	(1.07274941895292e+002dB,1.69364623635644e+002°)
1.14815362149687e+005	(1.07268278920410e+002dB,1.69601373819219e+002°)
1.17489755493952e+005	(1.07261906271988e+002dB,1.69833082365563e+002°)
1.20226443461740e+005	(1.07255811698450e+002dB,1.70059841798745e+002°)
1.23026877081237e+005	(1.07249983431106e+002dB,1.70281743920962e+002°)
1.25892541179415e+005	(1.07244410168053e+002dB,1.70498879746934e+002°)
1.28824955169312e+005	(1.07239081058351e+002dB,1.70711339444207e+002°)
1.31825673855639e+005	(1.07233985686492e+002dB,1.70919212279056e+002°)
1.34896288259164e+005	(1.07229114057196e+002dB,1.71122586567665e+002°)
1.38038426460287e+005	(1.07224456580534e+002dB,1.71321549632275e+002°)
1.41253754462274e+005	(1.07220004057389e+002dB,1.71516187762013e+002°)
1.44543977074591e+005	(1.07215747665283e+002dB,1.71706586178110e+002°)
1.47910838816819e+005	(1.07211678944550e+002dB,1.71892829003250e+002°)
1.51356124843619e+005	(1.07207789784889e+002dB,1.72074999234775e+002°)
1.54881661891246e+005	(1.07204072412274e+002dB,1.72253178721512e+002°)
1.58489319246109e+005	(1.07200519376247e+002dB,1.72427448143975e+002°)
1.62181009735891e+005	(1.07197123537576e+002dB,1.72597886997716e+002°)
1.65958690743754e+005	(1.07193878056286e+002dB,1.72764573579625e+002°)
1.69824365246172e+005	(1.07190776380061e+002dB,1.72927584976950e+002°)
1.73780082874935e+005	(1.07187812233013e+002dB,1.73086997058865e+002°)
1.77827941003890e+005	(1.07184979604808e+002dB,1.73242884470398e+002°)
1.81970085860996e+005	(1.07182272740157e+002dB,1.73395320628530e+002°)
1.86208713666284e+005	(1.07179686128657e+002dB,1.73544377720324e+002°)
1.90546071796322e+005	(1.07177214494975e+002dB,1.73690126702911e+002°)
1.94984459975802e+005	(1.07174852789375e+002dB,1.73832637305198e+002°)
1.99526231496885e+005	(1.07172596178581e+002dB,1.73971978031150e+002°)
2.04173794466950e+005	(1.07170440036958e+002dB,1.74108216164527e+002°)
2.08929613085401e+005	(1.07168379938018e+002dB,1.74241417774946e+002°)
2.13796208950220e+005	(1.07166411646235e+002dB,1.74371647725156e+002°)
2.18776162394952e+005	(1.07164531109159e+002dB,1.74498969679422e+002°)
2.23872113856831e+005	(1.07162734449827e+002dB,1.74623446112909e+002°)
2.29086765276774e+005	(1.07161017959462e+002dB,1.74745138321981e+002°)
2.34422881531989e+005	(1.07159378090445e+002dB,1.74864106435320e+002°)
2.39883291901946e+005	(1.07157811449561e+002dB,1.74980409425785e+002°)
2.45470891568500e+005	(1.07156314791504e+002dB,1.75094105122932e+002°)
2.51188643150955e+005	(1.07154885012638e+002dB,1.75205250226127e+002°)
2.57039578276883e+005	(1.07153519144998e+002dB,1.75313900318182e+002°)
2.63026799189535e+005	(1.07152214350536e+002dB,1.75420109879450e+002°)
2.69153480392688e+005	(1.07150967915586e+002dB,1.75523932302320e+002°)
2.75422870333813e+005	(1.07149777245561e+002dB,1.75625419906072e+002°)
2.81838293126442e+005	(1.07148639859858e+002dB,1.75724623952015e+002°)
2.88403150312657e+005	(1.07147553386969e+002dB,1.75821594658888e+002°)
2.95120922666635e+005	(1.07146515559793e+002dB,1.75916381218464e+002°)
3.01995172040197e+005	(1.07145524211142e+002dB,1.76009031811329e+002°)
3.09029543251355e+005	(1.07144577269426e+002dB,1.76099593622785e+002°)
3.16227766016834e+005	(1.07143672754518e+002dB,1.76188112858858e+002°)
3.23593656929624e+005	(1.07142808773798e+002dB,1.76274634762366e+002°)
3.31131121482586e+005	(1.07141983518349e+002dB,1.76359203629030e+002°)
3.38844156139198e+005	(1.07141195259324e+002dB,1.76441862823597e+002°)
3.46736850452527e+005	(1.07140442344454e+002dB,1.76522654795943e+002°)
3.54813389233570e+005	(1.07139723194713e+002dB,1.76601621097144e+002°)
3.63078054770096e+005	(1.07139036301120e+002dB,1.76678802395497e+002°)
3.71535229097167e+005	(1.07138380221673e+002dB,1.76754238492457e+002°)
3.80189396320556e+005	(1.07137753578417e+002dB,1.76827968338484e+002°)
3.89045144994275e+005	(1.07137155054638e+002dB,1.76900030048791e+002°)
3.98107170553492e+005	(1.07136583392172e+002dB,1.76970460918964e+002°)
4.07380277804107e+005	(1.07136037388836e+002dB,1.77039297440445e+002°)
4.16869383470329e+005	(1.07135515895961e+002dB,1.77106575315885e+002°)
4.26579518801586e+005	(1.07135017816037e+002dB,1.77172329474321e+002°)
4.36515832240160e+005	(1.07134542100458e+002dB,1.77236594086209e+002°)
4.46683592150957e+005	(1.07134087747366e+002dB,1.77299402578273e+002°)
4.57088189614868e+005	(1.07133653799581e+002dB,1.77360787648176e+002°)
4.67735141287191e+005	(1.07133239342633e+002dB,1.77420781279010e+002°)
4.78630092322631e+005	(1.07132843502868e+002dB,1.77479414753588e+002°)
4.89778819368439e+005	(1.07132465445643e+002dB,1.77536718668549e+002°)
5.01187233627265e+005	(1.07132104373594e+002dB,1.77592722948256e+002°)
5.12861383991357e+005	(1.07131759524990e+002dB,1.77647456858492e+002°)
5.24807460249765e+005	(1.07131430172147e+002dB,1.77700949019954e+002°)
5.37031796370245e+005	(1.07131115619916e+002dB,1.77753227421533e+002°)
5.49540873857616e+005	(1.07130815204242e+002dB,1.77804319433390e+002°)
5.62341325190341e+005	(1.07130528290778e+002dB,1.77854251819813e+002°)
5.75439937337148e+005	(1.07130254273564e+002dB,1.77903050751872e+002°)
5.88843655355580e+005	(1.07129992573767e+002dB,1.77950741819851e+002°)
6.02559586074349e+005	(1.07129742638471e+002dB,1.77997350045472e+002°)
6.16595001861473e+005	(1.07129503939523e+002dB,1.78042899893906e+002°)
6.30957344480184e+005	(1.07129275972428e+002dB,1.78087415285575e+002°)
6.45654229034646e+005	(1.07129058255298e+002dB,1.78130919607733e+002°)
6.60693448007586e+005	(1.07128850327841e+002dB,1.78173435725844e+002°)
6.76082975391971e+005	(1.07128651750397e+002dB,1.78214985994752e+002°)
6.91830970918926e+005	(1.07128462103019e+002dB,1.78255592269637e+002°)
7.07945784384127e+005	(1.07128280984593e+002dB,1.78295275916766e+002°)
7.24435960074979e+005	(1.07128108011994e+002dB,1.78334057824044e+002°)
7.41310241300906e+005	(1.07127942819283e+002dB,1.78371958411353e+002°)
7.58577575029172e+005	(1.07127785056944e+002dB,1.78408997640699e+002°)
7.76247116628680e+005	(1.07127634391140e+002dB,1.78445195026155e+002°)
7.94328234724269e+005	(1.07127490503020e+002dB,1.78480569643609e+002°)
8.12830516164087e+005	(1.07127353088045e+002dB,1.78515140140310e+002°)
8.31763771102658e+005	(1.07127221855347e+002dB,1.78548924744235e+002°)
8.51138038202363e+005	(1.07127096527116e+002dB,1.78581941273253e+002°)
8.70963589956067e+005	(1.07126976838017e+002dB,1.78614207144103e+002°)
8.91250938133732e+005	(1.07126862534628e+002dB,1.78645739381191e+002°)
9.12010839355895e+005	(1.07126753374906e+002dB,1.78676554625196e+002°)
9.33254300796976e+005	(1.07126649127674e+002dB,1.78706669141499e+002°)
9.54992586021421e+005	(1.07126549572132e+002dB,1.78736098828421e+002°)
9.77237220955795e+005	(1.07126454497390e+002dB,1.78764859225297e+002°)
1.00000000000000e+006	(1.07126363702015e+002dB,1.78792965520358e+002°)
Step Information: Run=2  (Run: 2/100)
1.00000000000000e+001	(1.73732550008700e+002dB,9.00246521469245e+001°)
1.02329299228075e+001	(1.73532550046591e+002dB,9.00252263691191e+001°)
1.04712854805090e+001	(1.73332550086267e+002dB,9.00258139666617e+001°)
1.07151930523761e+001	(1.73132550127814e+002dB,9.00264152511036e+001°)
1.09647819614319e+001	(1.72932550171318e+002dB,9.00270305412534e+001°)
1.12201845430196e+001	(1.72732550216873e+002dB,9.00276601633455e+001°)
1.14815362149688e+001	(1.72532550264574e+002dB,9.00283044512131e+001°)
1.17489755493953e+001	(1.72332550314524e+002dB,9.00289637464657e+001°)
1.20226443461741e+001	(1.72132550366828e+002dB,9.00296383986696e+001°)
1.23026877081238e+001	(1.71932550421596e+002dB,9.00303287655335e+001°)
1.25892541179417e+001	(1.71732550478946e+002dB,9.00310352130983e+001°)
1.28824955169313e+001	(1.71532550538999e+002dB,9.00317581159311e+001°)
1.31825673855641e+001	(1.71332550601882e+002dB,9.00324978573235e+001°)
1.34896288259165e+001	(1.71132550667728e+002dB,9.00332548294952e+001°)
1.38038426460288e+001	(1.70932550736678e+002dB,9.00340294338018e+001°)
1.41253754462275e+001	(1.70732550808877e+002dB,9.00348220809477e+001°)
1.44543977074593e+001	(1.70532550884479e+002dB,9.00356331912037e+001°)
1.47910838816821e+001	(1.70332550963644e+002dB,9.00364631946298e+001°)
1.51356124843621e+001	(1.70132551046540e+002dB,9.00373125313034e+001°)
1.54881661891248e+001	(1.69932551133342e+002dB,9.00381816515526e+001°)
1.58489319246111e+001	(1.69732551224236e+002dB,9.00390710161950e+001°)
1.62181009735893e+001	(1.69532551319413e+002dB,9.00399810967815e+001°)
1.65958690743756e+001	(1.69332551419075e+002dB,9.00409123758473e+001°)
1.69824365246174e+001	(1.69132551523435e+002dB,9.00418653471667e+001°)
1.73780082874937e+001	(1.68932551632713e+002dB,9.00428405160158e+001°)
1.77827941003892e+001	(1.68732551747141e+002dB,9.00438383994397e+001°)
1.81970085860998e+001	(1.68532551866962e+002dB,9.00448595265268e+001°)
1.86208713666287e+001	(1.68332551992430e+002dB,9.00459044386899e+001°)
1.90546071796325e+001	(1.68132552123811e+002dB,9.00469736899523e+001°)
1.94984459975804e+001	(1.67932552261383e+002dB,9.00480678472422e+001°)
1.99526231496888e+001	(1.67732552405440e+002dB,9.00491874906931e+001°)
2.04173794466953e+001	(1.67532552556285e+002dB,9.00503332139514e+001°)
2.08929613085404e+001	(1.67332552714240e+002dB,9.00515056244910e+001°)
2.13796208950223e+001	(1.67132552879639e+002dB,9.00527053439356e+001°)
2.18776162394955e+001	(1.66932553052832e+002dB,9.00539330083881e+001°)
2.23872113856834e+001	(1.66732553234189e+002dB,9.00551892687679e+001°)
2.29086765276777e+001	(1.66532553424092e+002dB,9.00564747911562e+001°)
2.34422881531992e+001	(1.66332553622945e+002dB,9.00577902571486e+001°)
2.39883291901949e+001	(1.66132553831169e+002dB,9.00591363642172e+001°)
2.45470891568503e+001	(1.65932554049207e+002dB,9.00605138260797e+001°)
2.51188643150958e+001	(1.65732554277521e+002dB,9.00619233730783e+001°)
2.57039578276886e+001	(1.65532554516595e+002dB,9.00633657525667e+001°)
2.63026799189538e+001	(1.65332554766936e+002dB,9.00648417293062e+001°)
2.69153480392691e+001	(1.65132555029075e+002dB,9.00663520858714e+001°)
2.75422870333816e+001	(1.64932555303569e+002dB,9.00678976230649e+001°)
2.81838293126445e+001	(1.64732555590999e+002dB,9.00694791603421e+001°)
2.88403150312660e+001	(1.64532555891975e+002dB,9.00710975362452e+001°)
2.95120922666638e+001	(1.64332556207136e+002dB,9.00727536088482e+001°)
3.01995172040201e+001	(1.64132556537149e+002dB,9.00744482562118e+001°)
3.09029543251359e+001	(1.63932556882716e+002dB,9.00761823768485e+001°)
3.16227766016838e+001	(1.63732557244569e+002dB,9.00779568901992e+001°)
3.23593656929628e+001	(1.63532557623475e+002dB,9.00797727371209e+001°)
3.31131121482591e+001	(1.63332558020239e+002dB,9.00816308803849e+001°)
3.38844156139202e+001	(1.63132558435701e+002dB,9.00835323051880e+001°)
3.46736850452531e+001	(1.62932558870744e+002dB,9.00854780196737e+001°)
3.54813389233575e+001	(1.62732559326289e+002dB,9.00874690554678e+001°)
3.63078054770101e+001	(1.62532559803304e+002dB,9.00895064682246e+001°)
3.71535229097172e+001	(1.62332560302799e+002dB,9.00915913381867e+001°)
3.80189396320561e+001	(1.62132560825835e+002dB,9.00937247707575e+001°)
3.89045144994280e+001	(1.61932561373521e+002dB,9.00959078970877e+001°)
3.98107170553497e+001	(1.61732561947018e+002dB,9.00981418746742e+001°)
4.07380277804112e+001	(1.61532562547543e+002dB,9.01004278879745e+001°)
4.16869383470335e+001	(1.61332563176371e+002dB,9.01027671490339e+001°)
4.26579518801592e+001	(1.61132563834833e+002dB,9.01051608981283e+001°)
4.36515832240165e+001	(1.60932564524328e+002dB,9.01076104044218e+001°)
4.46683592150962e+001	(1.60732565246318e+002dB,9.01101169666393e+001°)
4.57088189614874e+001	(1.60532566002334e+002dB,9.01126819137546e+001°)
4.67735141287197e+001	(1.60332566793980e+002dB,9.01153066056958e+001°)
4.78630092322638e+001	(1.60132567622935e+002dB,9.01179924340649e+001°)
4.89778819368445e+001	(1.59932568490957e+002dB,9.01207408228766e+001°)
5.01187233627271e+001	(1.59732569399888e+002dB,9.01235532293124e+001°)
5.12861383991364e+001	(1.59532570351654e+002dB,9.01264311444932e+001°)
5.24807460249772e+001	(1.59332571348277e+002dB,9.01293760942694e+001°)
5.37031796370252e+001	(1.59132572391868e+002dB,9.01323896400303e+001°)
5.49540873857624e+001	(1.58932573484641e+002dB,9.01354733795310e+001°)
5.62341325190348e+001	(1.58732574628916e+002dB,9.01386289477393e+001°)
5.75439937337156e+001	(1.58532575827118e+002dB,9.01418580177029e+001°)
5.88843655355588e+001	(1.58332577081789e+002dB,9.01451623014351e+001°)
6.02559586074357e+001	(1.58132578395591e+002dB,9.01485435508231e+001°)
6.16595001861481e+001	(1.57932579771310e+002dB,9.01520035585556e+001°)
6.30957344480192e+001	(1.57732581211864e+002dB,9.01555441590737e+001°)
6.45654229034654e+001	(1.57532582720308e+002dB,9.01591672295423e+001°)
6.60693448007595e+001	(1.57332584299843e+002dB,9.01628746908455e+001°)
6.76082975391980e+001	(1.57132585953819e+002dB,9.01666685086039e+001°)
6.91830970918935e+001	(1.56932587685743e+002dB,9.01705506942169e+001°)
7.07945784384136e+001	(1.56732589499289e+002dB,9.01745233059280e+001°)
7.24435960074988e+001	(1.56532591398305e+002dB,9.01785884499157e+001°)
7.41310241300916e+001	(1.56332593386818e+002dB,9.01827482814092e+001°)
7.58577575029182e+001	(1.56132595469045e+002dB,9.01870050058307e+001°)
7.76247116628690e+001	(1.55932597649403e+002dB,9.01913608799640e+001°)
7.94328234724279e+001	(1.55732599932518e+002dB,9.01958182131495e+001°)
8.12830516164097e+001	(1.55532602323231e+002dB,9.02003793685083e+001°)
8.31763771102669e+001	(1.55332604826614e+002dB,9.02050467641941e+001°)
8.51138038202374e+001	(1.55132607447975e+002dB,9.02098228746739e+001°)
8.70963589956078e+001	(1.54932610192876e+002dB,9.02147102320389e+001°)
8.91250938133743e+001	(1.54732613067139e+002dB,9.02197114273463e+001°)
9.12010839355907e+001	(1.54532616076859e+002dB,9.02248291119908e+001°)
9.33254300796988e+001	(1.54332619228421e+002dB,9.02300659991098e+001°)
9.54992586021433e+001	(1.54132622528508e+002dB,9.02354248650200e+001°)
9.77237220955808e+001	(1.53932625984122e+002dB,9.02409085506877e+001°)
9.99999999999997e+001	(1.53732629602590e+002dB,9.02465199632336e+001°)
1.02329299228075e+002	(1.53532633391589e+002dB,9.02522620774721e+001°)
1.04712854805090e+002	(1.53332637359154e+002dB,9.02581379374866e+001°)
1.07151930523760e+002	(1.53132641513700e+002dB,9.02641506582410e+001°)
1.09647819614318e+002	(1.52932645864040e+002dB,9.02703034272295e+001°)
1.12201845430196e+002	(1.52732650419401e+002dB,9.02765995061637e+001°)
1.14815362149688e+002	(1.52532655189444e+002dB,9.02830422326995e+001°)
1.17489755493953e+002	(1.52332660184287e+002dB,9.02896350222036e+001°)
1.20226443461741e+002	(1.52132665414523e+002dB,9.02963813695616e+001°)
1.23026877081238e+002	(1.51932670891246e+002dB,9.03032848510274e+001°)
1.25892541179416e+002	(1.51732676626071e+002dB,9.03103491261162e+001°)
1.28824955169313e+002	(1.51532682631162e+002dB,9.03175779395404e+001°)
1.31825673855640e+002	(1.51332688919256e+002dB,9.03249751231915e+001°)
1.34896288259165e+002	(1.51132695503688e+002dB,9.03325445981673e+001°)
1.38038426460288e+002	(1.50932702398425e+002dB,9.03402903768461e+001°)
1.41253754462275e+002	(1.50732709618089e+002dB,9.03482165650091e+001°)
1.44543977074592e+002	(1.50532717177992e+002dB,9.03563273640119e+001°)
1.47910838816820e+002	(1.50332725094169e+002dB,9.03646270730067e+001°)
1.51356124843620e+002	(1.50132733383407e+002dB,9.03731200912147e+001°)
1.54881661891248e+002	(1.49932742063289e+002dB,9.03818109202531e+001°)
1.58489319246111e+002	(1.49732751152222e+002dB,9.03907041665137e+001°)
1.62181009735892e+002	(1.49532760669484e+002dB,9.03998045435985e+001°)
1.65958690743755e+002	(1.49332770635257e+002dB,9.04091168748101e+001°)
